series_id                     	year	period	       value	
LAUCT284664000000003          	2011	M06	        12.3	
LAUCT284664000000003          	2012	M06	        10.9	
LAUCT284664000000003          	2013	M06	        10.5	
LAUCT284664000000003          	2014	M06	         9.3	
LAUCT284664000000003          	2015	M06	         8.1	
LAUCT284664000000004          	2010	M06	        2033	
LAUCT284664000000004          	2011	M06	        2130	
LAUCT284664000000004          	2012	M06	        1875	
LAUCT284664000000004          	2013	M06	        1853	
LAUCT284664000000004          	2014	M06	        1515	
LAUCT284664000000004          	2015	M06	        1277	
LAUCT284664000000005          	2010	M06	       14770	
LAUCT284664000000005          	2011	M06	       15147	
LAUCT284664000000005          	2012	M06	       15315	
LAUCT284664000000005          	2013	M06	       15816	
LAUCT284664000000005          	2014	M06	       14780	
LAUCT284664000000005          	2015	M06	       14410	
LAUCT284664000000006          	2010	M06	       16803	
LAUCT284664000000006          	2011	M06	       17277	
LAUCT284664000000006          	2012	M06	       17190	
LAUCT284664000000006          	2013	M06	       17669	
LAUCT284664000000006          	2014	M06	       16295	
LAUCT284664000000006          	2015	M06	       15687	
LAUCT285404000000003          	2010	M06	         6.7	
LAUCT285404000000003          	2011	M06	         6.9	
LAUCT285404000000003          	2012	M06	         6.3	
LAUCT285404000000003          	2013	M06	         5.8	
LAUCT285404000000003          	2014	M06	         5.0	
LAUCT285404000000003          	2015	M06	         4.9	
LAUCT285404000000004          	2010	M06	        1178	
LAUCT285404000000004          	2011	M06	        1266	
LAUCT285404000000004          	2012	M06	        1164	
LAUCT285404000000004          	2013	M06	        1053	
LAUCT285404000000004          	2014	M06	         895	
LAUCT285404000000004          	2015	M06	         914	
LAUCT285404000000005          	2010	M06	       16455	
LAUCT285404000000005          	2011	M06	       17132	
LAUCT285404000000005          	2012	M06	       17335	
LAUCT285404000000005          	2013	M06	       17043	
LAUCT285404000000005          	2014	M06	       17124	
LAUCT285404000000005          	2015	M06	       17826	
LAUCT285404000000006          	2010	M06	       17633	
LAUCT285404000000006          	2011	M06	       18398	
LAUCT285404000000006          	2012	M06	       18499	
LAUCT285404000000006          	2013	M06	       18096	
LAUCT285404000000006          	2014	M06	       18019	
LAUCT285404000000006          	2015	M06	       18740	
LAUCT285536000000003          	2010	M06	        10.2	
LAUCT285536000000003          	2011	M06	        13.4	
LAUCT285536000000003          	2012	M06	        11.8	
LAUCT285536000000003          	2013	M06	        11.4	
LAUCT285536000000003          	2014	M06	        10.6	
LAUCT285536000000003          	2015	M06	        10.0	
LAUCT285536000000004          	2010	M06	        1069	
LAUCT285536000000004          	2011	M06	        1450	
LAUCT285536000000004          	2012	M06	        1218	
LAUCT285536000000004          	2013	M06	        1132	
LAUCT285536000000004          	2014	M06	        1018	
LAUCT285536000000004          	2015	M06	         946	
LAUCT285536000000005          	2010	M06	        9459	
LAUCT285536000000005          	2011	M06	        9339	
LAUCT285536000000005          	2012	M06	        9106	
LAUCT285536000000005          	2013	M06	        8773	
LAUCT285536000000005          	2014	M06	        8556	
LAUCT285536000000005          	2015	M06	        8511	
LAUCT285536000000006          	2010	M06	       10528	
LAUCT285536000000006          	2011	M06	       10789	
LAUCT285536000000006          	2012	M06	       10324	
LAUCT285536000000006          	2013	M06	        9905	
LAUCT285536000000006          	2014	M06	        9574	
LAUCT285536000000006          	2015	M06	        9457	
LAUCT285576000000003          	2010	M06	         7.9	
LAUCT285576000000003          	2011	M06	         7.8	
LAUCT285576000000003          	2012	M06	         7.0	
LAUCT285576000000003          	2013	M06	         6.6	
LAUCT285576000000003          	2014	M06	         5.5	
LAUCT285576000000003          	2015	M06	         5.0	
LAUCT285576000000004          	2010	M06	        1007	
LAUCT285576000000004          	2011	M06	        1039	
LAUCT285576000000004          	2012	M06	         908	
LAUCT285576000000004          	2013	M06	         833	
LAUCT285576000000004          	2014	M06	         680	
LAUCT285576000000004          	2015	M06	         636	
LAUCT285576000000005          	2010	M06	       11769	
LAUCT285576000000005          	2011	M06	       12218	
LAUCT285576000000005          	2012	M06	       12134	
LAUCT285576000000005          	2013	M06	       11866	
LAUCT285576000000005          	2014	M06	       11792	
LAUCT285576000000005          	2015	M06	       12174	
LAUCT285576000000006          	2010	M06	       12776	
LAUCT285576000000006          	2011	M06	       13257	
LAUCT285576000000006          	2012	M06	       13042	
LAUCT285576000000006          	2013	M06	       12699	
LAUCT285576000000006          	2014	M06	       12472	
LAUCT285576000000006          	2015	M06	       12810	
LAUCT286928000000003          	2010	M06	         7.1	
LAUCT286928000000003          	2011	M06	         7.1	
LAUCT286928000000003          	2012	M06	         6.8	
LAUCT286928000000003          	2013	M06	         6.1	
LAUCT286928000000003          	2014	M06	         5.8	
LAUCT286928000000003          	2015	M06	         5.1	
LAUCT286928000000004          	2010	M06	        1766	
LAUCT286928000000004          	2011	M06	        1842	
LAUCT286928000000004          	2012	M06	        1767	
LAUCT286928000000004          	2013	M06	        1570	
LAUCT286928000000004          	2014	M06	        1480	
LAUCT286928000000004          	2015	M06	        1362	
LAUCT286928000000005          	2010	M06	       23195	
LAUCT286928000000005          	2011	M06	       24105	
LAUCT286928000000005          	2012	M06	       24376	
LAUCT286928000000005          	2013	M06	       23963	
LAUCT286928000000005          	2014	M06	       24125	
LAUCT286928000000005          	2015	M06	       25094	
LAUCT286928000000006          	2010	M06	       24961	
LAUCT286928000000006          	2011	M06	       25947	
LAUCT286928000000006          	2012	M06	       26143	
LAUCT286928000000006          	2013	M06	       25533	
LAUCT286928000000006          	2014	M06	       25605	
LAUCT286928000000006          	2015	M06	       26456	
LAUCT287024000000003          	2010	M06	         9.4	
LAUCT287024000000003          	2011	M06	         9.6	
LAUCT287024000000003          	2012	M06	         8.7	
LAUCT287024000000003          	2013	M06	         8.7	
LAUCT287024000000003          	2014	M06	         7.9	
LAUCT287024000000003          	2015	M06	         6.9	
LAUCT287024000000004          	2010	M06	        1019	
LAUCT287024000000004          	2011	M06	        1091	
LAUCT287024000000004          	2012	M06	         995	
LAUCT287024000000004          	2013	M06	         979	
LAUCT287024000000004          	2014	M06	         874	
LAUCT287024000000004          	2015	M06	         789	
LAUCT287024000000005          	2010	M06	        9828	
LAUCT287024000000005          	2011	M06	       10302	
LAUCT287024000000005          	2012	M06	       10479	
LAUCT287024000000005          	2013	M06	       10217	
LAUCT287024000000005          	2014	M06	       10188	
LAUCT287024000000005          	2015	M06	       10689	
LAUCT287024000000006          	2010	M06	       10847	
LAUCT287024000000006          	2011	M06	       11393	
LAUCT287024000000006          	2012	M06	       11474	
LAUCT287024000000006          	2013	M06	       11196	
LAUCT287024000000006          	2014	M06	       11062	
LAUCT287024000000006          	2015	M06	       11478	
LAUCT287484000000003          	2010	M06	        11.2	
LAUCT287484000000003          	2011	M06	        11.5	
LAUCT287484000000003          	2012	M06	        10.1	
LAUCT287484000000003          	2013	M06	         9.3	
LAUCT287484000000003          	2014	M06	         8.7	
LAUCT287484000000003          	2015	M06	         6.8	
LAUCT287484000000004          	2010	M06	        1803	
LAUCT287484000000004          	2011	M06	        1944	
LAUCT287484000000004          	2012	M06	        1712	
LAUCT287484000000004          	2013	M06	        1519	
LAUCT287484000000004          	2014	M06	        1391	
LAUCT287484000000004          	2015	M06	        1110	
LAUCT287484000000005          	2010	M06	       14236	
LAUCT287484000000005          	2011	M06	       14963	
LAUCT287484000000005          	2012	M06	       15310	
LAUCT287484000000005          	2013	M06	       14864	
LAUCT287484000000005          	2014	M06	       14618	
LAUCT287484000000005          	2015	M06	       15300	
LAUCT287484000000006          	2010	M06	       16039	
LAUCT287484000000006          	2011	M06	       16907	
LAUCT287484000000006          	2012	M06	       17022	
LAUCT287484000000006          	2013	M06	       16383	
LAUCT287484000000006          	2014	M06	       16009	
LAUCT287484000000006          	2015	M06	       16410	
LAUCT287672000000003          	2010	M06	        13.1	
LAUCT287672000000003          	2011	M06	        14.0	
LAUCT287672000000003          	2012	M06	        12.2	
LAUCT287672000000003          	2013	M06	        12.3	
LAUCT287672000000003          	2014	M06	        10.6	
LAUCT287672000000003          	2015	M06	         9.2	
LAUCT287672000000004          	2010	M06	        1424	
LAUCT287672000000004          	2011	M06	        1535	
LAUCT287672000000004          	2012	M06	        1308	
LAUCT287672000000004          	2013	M06	        1241	
LAUCT287672000000004          	2014	M06	        1034	
LAUCT287672000000004          	2015	M06	         897	
LAUCT287672000000005          	2010	M06	        9468	
LAUCT287672000000005          	2011	M06	        9455	
LAUCT287672000000005          	2012	M06	        9430	
LAUCT287672000000005          	2013	M06	        8874	
LAUCT287672000000005          	2014	M06	        8695	
LAUCT287672000000005          	2015	M06	        8865	
LAUCT287672000000006          	2010	M06	       10892	
LAUCT287672000000006          	2011	M06	       10990	
LAUCT287672000000006          	2012	M06	       10738	
LAUCT287672000000006          	2013	M06	       10115	
LAUCT287672000000006          	2014	M06	        9729	
LAUCT287672000000006          	2015	M06	        9762	
LAUIM283282000000003          	2010	M06	         9.0	
LAUIM283282000000003          	2011	M06	         9.2	
LAUIM283282000000003          	2012	M06	         8.4	
LAUIM283282000000003          	2013	M06	         8.0	
LAUIM283282000000003          	2014	M06	         7.3	
LAUIM283282000000003          	2015	M06	         6.3	
LAUIM283282000000004          	2010	M06	       10586	
LAUIM283282000000004          	2011	M06	       11202	
LAUIM283282000000004          	2012	M06	       10183	
LAUIM283282000000004          	2013	M06	        9470	
LAUIM283282000000004          	2014	M06	        8570	
LAUIM283282000000004          	2015	M06	        7537	
LAUIM283282000000005          	2010	M06	      106529	
LAUIM283282000000005          	2011	M06	      110128	
LAUIM283282000000005          	2012	M06	      110689	
LAUIM283282000000005          	2013	M06	      108340	
LAUIM283282000000005          	2014	M06	      108387	
LAUIM283282000000005          	2015	M06	      112080	
LAUIM283282000000006          	2010	M06	      117115	
LAUIM283282000000006          	2011	M06	      121330	
LAUIM283282000000006          	2012	M06	      120872	
LAUIM283282000000006          	2013	M06	      117810	
LAUIM283282000000006          	2014	M06	      116957	
LAUIM283282000000006          	2015	M06	      119617	
LAUIM283502000000003          	2010	M06	        11.6	
LAUIM283502000000003          	2011	M06	        12.0	
LAUIM283502000000003          	2012	M06	        11.0	
LAUIM283502000000003          	2013	M06	        10.5	
LAUIM283502000000003          	2014	M06	         9.7	
LAUIM283502000000003          	2015	M06	         9.1	
LAUIM283502000000004          	2010	M06	        1485	
LAUIM283502000000004          	2011	M06	        1603	
LAUIM283502000000004          	2012	M06	        1387	
LAUIM283502000000004          	2013	M06	        1281	
LAUIM283502000000004          	2014	M06	        1165	
LAUIM283502000000004          	2015	M06	        1076	
LAUIM283502000000005          	2010	M06	       11303	
LAUIM283502000000005          	2011	M06	       11714	
LAUIM283502000000005          	2012	M06	       11262	
